"V1" "V2" "V3"
"94" -1874.58251953125 1788.98547363281 6568.72119140625
"95" -1616.5078125 5079.2939453125 3046.63525390625
"96" -9470.966796875 -543.964477539062 11500.193359375
"97" 1660.318359375 4624.62158203125 5404.873046875
"98" -3565.43896484375 -11761.1494140625 4549.9912109375
"99" 7627.87353515625 13064.625 11682.3017578125
"100" -5691.3076171875 -6.023118019104 11514.97265625
"101" -1811.63073730469 -6617.982421875 3511.47436523438
"102" -3508.49365234375 -11166.0869140625 3970.84033203125
"103" -402.342681884766 7154.0703125 3332.05395507812
"104" 3892.15795898438 -2471.20043945312 802.479736328125
"105" 85.8969573974609 -296.315307617188 11190.0693359375
"106" 1755.06298828125 1414.6728515625 7358.59375
"107" 1619.54821777344 -4953.0400390625 5510.34765625
"108" 313.24462890625 5849.67578125 5884.8623046875
"109" 2221.0595703125 -12896.736328125 5640.5927734375
"110" -990.40771484375 -2105.716796875 8125.7138671875
"111" -1633.47021484375 3306.28979492188 5478.48828125
"112" 1331.52661132812 -12954.50390625 5487.251953125
"113" 1733.9052734375 -6311.25 4680.7275390625
"114" -783.058044433594 6405.96435546875 1750.07861328125
"115" -7564.77490234375 12500.09765625 8508.08203125
"116" 1832.87841796875 2889.091796875 6986.79296875
"117" 11049.8623046875 -1042.50415039062 8463.9580078125
"118" -1641.87902832031 -5233.94140625 5626.71875
"119" -1727.81616210938 -1744.02990722656 4814.64501953125
"120" 662.240905761719 1953.94445800781 5848.69873046875
"121" 2068.8134765625 439.334594726562 3652.96459960938
"122" 1674.50061035156 302.090270996094 2234.17016601562
"123" -1913.40966796875 4719.24560546875 3539.90087890625
"124" 1666.81079101562 -7325.7578125 4209.576171875
"125" 3954.01684570312 -5830.7841796875 11618.4658203125
"126" 3685.59790039062 -13173.1513671875 5564.9443359375
"127" -4973.93017578125 -466.673156738281 11493.6318359375
"128" 1080.3486328125 -1911.81140136719 11315.6982421875
"129" -15149.2861328125 -1063.02697753906 11539.8701171875
"130" -1469.26110839844 -2769.77026367188 7303.9716796875
"131" -1809.13720703125 747.72900390625 6292.4873046875
"132" -595.77197265625 -2632.3544921875 2689.22436523438
"133" 1741.72705078125 4799.6728515625 2461.1513671875
"134" -940.922607421875 7290.70556640625 3745.64184570312
"135" -1310.38012695312 4048.59814453125 2742.92993164062
"136" -1439.39624023438 -8510.2919921875 5186.8525390625
"137" -1965.62927246094 -351.621612548828 11523.63671875
"138" 1888.34167480469 -2019.96459960938 3761.744140625
"139" -969.116394042969 -5519.59375 6895.34033203125
"140" 1739.60327148438 -1107.71069335938 6233.2314453125
"141" -79.5446548461914 298.893432617188 9831.38671875
"142" -3589.73486328125 -12561.2255859375 6283.4228515625
"143" 1296.18298339844 -3250.45092773438 7111.86279296875
"144" -1825.14782714844 2741.20581054688 7054.38330078125
"145" 768.406188964844 -7328.55224609375 4265.10791015625
"146" -1914.9599609375 -5398.6298828125 3237.81591796875
"147" 36.6743392944336 3998.18725585938 5849.9384765625
"148" 1083.11474609375 -3718.01586914062 5849.64892578125
"149" -6223.7490234375 10546.685546875 8607.958984375
"150" 3569.79052734375 -12558.1181640625 5846.39990234375
"151" 3590.98071289062 -12815.337890625 7072.3125
"152" -1831.62524414062 -2520.92041015625 3690.51611328125
"153" 1869.2314453125 -4912.759765625 4176.462890625
"154" 851.43115234375 -6671.6123046875 5930.4169921875
"155" -1874.45300292969 -5042.7373046875 4718.32421875
"156" -1449.21240234375 1133.99658203125 5718.08251953125
"157" -1580.20275878906 -1087.40258789062 7503.36962890625
"158" 3447.9580078125 -12570.728515625 5418.34228515625
"159" 3617.02368164062 -12405.8046875 3973.14501953125
"160" 56.1578521728516 -13438.0712890625 5252.8671875
"161" -1964.54260253906 5176.54345703125 3794.41357421875
"162" 1359.39343261719 3019.1318359375 5920.41259765625
"163" 136.478073120117 4909.75439453125 1996.00402832031
"164" 1846.78662109375 -159.333099365234 6409.46337890625
"165" 274.185821533203 -13379.947265625 5728.30859375
"166" -1361.85107421875 4046.13549804688 8508.7392578125
"167" 3571.73510742188 7487.640625 11526.318359375
"168" 1760.79150390625 -13202.64453125 5591.2568359375
"169" 523.803161621094 4633.11767578125 3744.29296875
"170" -4073.03930664062 -1140.30895996094 11578.7001953125
"171" -1099.2392578125 -2425.67578125 8451.4970703125
"172" 1103.2333984375 4183.2978515625 5892.87158203125
"173" 613.459106445312 4817.13916015625 5884.86279296875
"174" 1901.728515625 -1962.68798828125 3571.28662109375
"175" -3599.87890625 -12789.6376953125 4809.31103515625
"176" -1637.92932128906 2678.54663085938 2182.95727539062
"177" -1903.77197265625 5979.099609375 4422.1123046875
"178" 255.370407104492 549.684631347656 9724.58203125
"179" -2945.47705078125 -3356.46484375 8507.0205078125
"180" 1092.44934082031 1954.87902832031 11315.7001953125
"181" 1843.251953125 2740.1162109375 6754.4501953125
"182" -2135.44799804688 11.0536031723022 7811.97705078125
"183" 3642.46704101562 -13716.453125 4733.65185546875
"184" 1970.767578125 3760.39868164062 11490.435546875
"185" -206.670745849609 154.890380859375 9650.4267578125
"186" 1607.94384765625 -533.484252929688 5532.3955078125
"187" 714.211853027344 4012.7451171875 6160.44921875
"188" -3762.84716796875 -14016.7861328125 5736.79833984375
"189" -408.254119873047 2902.25 6751.59814453125
"190" -7227.1591796875 -998.505554199219 11532.859375
"191" -1073.52526855469 1162.07348632812 1944.20654296875
"192" -3639.935546875 -12887.908203125 4206.525390625
"193" -1682.90344238281 -1717.9462890625 6250.77099609375
"194" -925.356201171875 5218.93896484375 1816.78820800781
"195" 1590.04577636719 -6175.24267578125 2505.98706054688
"196" 2319.68090820312 -354.930908203125 2097.52954101562
"197" 1835.58740234375 4316.470703125 2582.26806640625
"198" -1290.50646972656 4695.53955078125 3164.81811523438
"199" 1783.49169921875 2982.3837890625 2385.66552734375
"200" 810.006530761719 2168.09741210938 6311.00048828125
"201" -1530.29907226562 1952.56518554688 5599.2275390625
"202" -1037.609375 -292.265075683594 7761.9697265625
"203" -1851.9609375 3682.25 4215.416015625
"204" -4274.6513671875 -300.612976074219 11481.3837890625
"205" -3513.623046875 -11219.3564453125 4216.7900390625
"206" -1546.44140625 356.744323730469 7777.5
"207" -1283.25988769531 -7328.552734375 4696.7373046875
"208" 1907.47253417969 -590.850036621094 6656.91259765625
"209" 1461.06127929688 1193.54479980469 2689.22485351562
"210" -1609.931640625 5358.103515625 3465.71826171875
"211" -14482.2314453125 -516.917846679688 11498.1259765625
"212" 84.9346160888672 -13131.95703125 5916.8720703125
"213" -6956.38134765625 12222.240234375 8412.091796875
"214" -3610.3447265625 -12677.5537109375 4764.02734375
"215" 548.237060546875 3569.00463867188 1934.56396484375
"216" 4760.0771484375 -1178.95031738281 8489.533203125
"217" -3850.03881835938 -7214.80615234375 8466.3408203125
"218" 9306.0380859375 -218.87353515625 8402.0234375
"219" -1669.47351074219 1164.50402832031 2218.54052734375
"220" 6844.72216796875 -11745.984375 11667.095703125
"221" 445.901336669922 -12778.2421875 5439.71484375
"222" -1813.48754882812 -2458.94653320312 4016.5380859375
"223" -177.904510498047 6042.025390625 2927.1416015625
"224" -784.050048828125 1764.88403320312 5845.64892578125
"225" 1480.88513183594 2493.85180664062 5946.92236328125
"226" 6580.04736328125 13082.8701171875 11542.291015625
"227" 1665.23596191406 -324.49658203125 8387.958984375
"228" 1848.74475097656 -3879.45874023438 3627.783203125
"229" -211.242111206055 1922.64099121094 7785.39208984375
"230" 1881.06567382812 -4053.18310546875 3999.55737304688
"231" 1794.8759765625 -349.569122314453 6293.8828125
"232" -6335.61181640625 10487.228515625 8431.296875
"233" 1884.45825195312 -2446.49072265625 3816.95751953125
"234" 2886.1015625 -3666.40087890625 11601.646484375
"235" 576.979919433594 1810.45617675781 6306.4228515625
"236" 4535.9892578125 16.2300910949707 8460.03125
"237" 442.950378417969 -982.257690429688 8469.345703125
"238" -399.013488769531 -173.597625732422 11671.755859375
"239" -303.750305175781 -11892.9453125 4887.875
"240" 3646.20190429688 -2956.25073242188 267.626586914062
"241" 1312.9931640625 -8918.466796875 4793.83935546875
"242" -998.966186523438 -3712.1025390625 2689.22436523438
"243" 6329.92041015625 -493.627777099609 8422.6513671875
"244" 132.718338012695 -42.7897186279297 8904.060546875
"245" 2849.46435546875 -5253.40625 11676.8369140625
"246" 3721.52880859375 -6066.11474609375 11653.5771484375
"247" 2556.74047851562 5090.88134765625 11502.33984375
"248" 1949.33227539062 5451.10986328125 4183.75927734375
"249" -2055.0078125 -234.760482788086 11309.2529296875
"250" 2624.58837890625 -1532.40002441406 2492.3623046875
"251" 8692.2294921875 -1001.998046875 8520.185546875
"252" -3804.03125 5993.43896484375 8486.798828125
"253" -3703.14770507812 -13206.0546875 6708.7822265625
"254" -1152.62609863281 531.522338867188 5844.81591796875
"255" -7351.48583984375 -13297.44140625 8477.73828125
"256" -635.225158691406 4324.60009765625 1959.3544921875
"257" -1661.48364257812 -1835.79504394531 5422.662109375
"258" -766.015258789062 -5344.0986328125 2689.22412109375
"259" -1851.30126953125 2499.79248046875 1955.79968261719
"260" 1736.71228027344 -77.4945373535156 4764.70849609375
"261" 400.448425292969 564.662963867188 9023.9677734375
"262" -3567.96166992188 -11506.09765625 3614.78051757812
"263" 427.902252197266 667.094177246094 7800.1025390625
"264" 79.4425964355469 1433.38916015625 2689.22509765625
"265" 1610.45642089844 -5627.0537109375 2240.537109375
"266" 1917.20556640625 -3515.19213867188 3197.99462890625
"267" -369.890197753906 -12128.232421875 5780.49609375
"268" -2787.3388671875 -3694.10083007812 8540.646484375
"269" 3067.05541992188 6593.5107421875 11605.3935546875
"270" -2166.83642578125 5028.927734375 4828.53125
"271" -9582.3544921875 -939.917785644531 11600.2705078125
"272" -1426.70715332031 2054.1826171875 6490.0234375
"273" 782.5537109375 1033.04382324219 7786.259765625
"274" 3.96185302734375 2274.44091796875 7719.16796875
"275" -1783.78491210938 4626.21875 5166.5595703125
"276" -1915.25244140625 4718.1865234375 3614.7373046875
"277" 1093.0380859375 2684.71728515625 6258.865234375
"278" 4717.90771484375 9443.4951171875 11526.033203125
"279" -15264.7958984375 -615.684997558594 11505.67578125
"280" 3580.57641601562 -12037.681640625 4171.72314453125
"281" 1590.49548339844 1409.01000976562 5563.091796875
"282" -1058.57885742188 2583.40234375 6796.00732421875
"283" 1360.36352539062 4464.7294921875 4764.1171875
"284" 1478.90161132812 -6618.16943359375 2855.1513671875
"285" -1911.82238769531 -489.799102783203 6701.34814453125
"286" 1076.66467285156 1493.87158203125 11315.7001953125
"287" -1431.92541503906 6562.36962890625 2439.3046875
"288" -626.1884765625 5825.42919921875 3154.93701171875
"289" 3438.89013671875 -11507.287109375 3690.1923828125
"290" -1854.44799804688 3557.8359375 2724.4091796875
"291" 3753.19140625 -13773.2109375 5549.90380859375
"292" 3456.14306640625 -11781.3251953125 6230.98388671875
"293" 1825.9130859375 -323.939453125 4346.9365234375
"294" 14358.9921875 -513.680603027344 8572.767578125
"295" -854.007568359375 -5035.57177734375 1942.93627929688
"296" -169.562438964844 2796.59057617188 1896.41333007812
"297" 1788.33642578125 -108.471374511719 2389.14038085938
"298" -266.022583007812 204.575927734375 2689.22485351562
"299" 3924.17944335938 -2257.5576171875 785.685424804688
"300" -1248.60241699219 4455.30810546875 4623.8994140625
"301" -7162.15673828125 -12361.8232421875 8598.6376953125
"302" -6945.9521484375 13487.3994140625 8461.6611328125
"303" 1435.71130371094 -2114.01025390625 7205.224609375
"304" 8918.2783203125 3.88052988052368 8560.41796875
"305" 1820.57702636719 1620.12280273438 4416.55908203125
"306" -1143.83935546875 -7328.55322265625 4612.8349609375
"307" 1392.84594726562 2280.23974609375 5745.4931640625
"308" 1206.43786621094 -1335.33837890625 5849.9287109375
"309" 1682.79638671875 3473.10375976562 2689.22534179688
"310" 3003.939453125 -12352.5234375 5417.90673828125
"311" -1154.17749023438 -9108.4794921875 5593.34033203125
"312" 1639.06884765625 -2413.62768554688 7166.97900390625
"313" -1914.82934570312 -2796.35278320312 3492.16625976562
"314" -8871.6591796875 -44.3033180236816 11495.361328125
"315" -1735.73828125 2674.87817382812 1955.79968261719
"316" 1358.53588867188 -5070.42578125 5767.783203125
"317" 1817.78454589844 6262.14892578125 4751.61083984375
"318" 1751.69763183594 82.7916717529297 6289.0927734375
"319" -2520.2841796875 6197.134765625 8486.2646484375
"320" -932.556823730469 6908.05224609375 2602.728515625
"321" -2107.2802734375 -1770.87939453125 3609.19653320312
"322" -567.961120605469 4979.9609375 3125.78759765625
"323" -814.957336425781 887.6484375 1917.439453125
"324" 1221.41442871094 3808.40478515625 5754.517578125
"325" 1222.01916503906 -353.522491455078 7751.66943359375
"326" -1463.00122070312 -2277.65234375 8511.306640625
"327" -702.767578125 -5783.0087890625 2689.22387695312
"328" -3435.05297851562 -11500.193359375 4306.947265625
"329" -4665.4951171875 9076.8720703125 8443.4931640625
"330" -1882.44946289062 4449.83984375 4087.92553710938
"331" 1555.56506347656 -514.269409179688 7570.51611328125
"332" 1904.16479492188 -2350.29638671875 2812.05200195312
"333" -1002.208984375 -6903.24755859375 2738.15478515625
"334" -1119.21240234375 -9749.201171875 5114.9580078125
"335" -1402.5048828125 -3744.16333007812 2689.22436523438
"336" 602.072814941406 2170.11547851562 6561.943359375
"337" -537.666381835938 -3488.23266601562 5845.9765625
"338" 417.616760253906 -978.724853515625 8378.302734375
"339" 7185.4130859375 -908.016845703125 8530.306640625
"340" -1714.2509765625 -5951.353515625 4916.57470703125
"341" -4990.17333984375 -366.961639404297 11486.42578125
"342" 4665.259765625 7508.6953125 11589.83984375
"343" -270.929168701172 -581.714111328125 10617.2109375
"344" -627.171630859375 -4381.13134765625 7500.8212890625
"345" 2828.55493164062 -3132.9111328125 11577.86328125
"346" -878.774291992188 -370.711181640625 2689.224609375
"347" 1352.99243164062 3535.9873046875 2689.22509765625
"348" 6795.826171875 -11959.125 11472.4345703125
"349" -1909.81811523438 -2043.63610839844 2847.05737304688
"350" 1429.189453125 -145.056671142578 8107.298828125
"351" 3640.84399414062 -12883.3974609375 5280.24609375
"352" -7498.146484375 13335.0068359375 8549.80078125
"353" -623.442138671875 5678.82080078125 5884.8623046875
"354" 4410.9775390625 -7775.73681640625 11473.978515625
"355" -7521.20849609375 -11942.302734375 8542.5673828125
"356" -367.751922607422 3344.013671875 1878.91320800781
"357" 2127.59448242188 88.5184936523438 3473.23315429688
"358" 6697.9462890625 13384.92578125 11546.0302734375
"359" 2683.984375 5009.72900390625 11491.435546875
"360" 228.611434936523 -8744.0625 5993.2626953125
"361" 7413.5537109375 -13341.837890625 11509.546875
"362" 1562.0634765625 -15.2711973190308 8613.2109375
"363" -1902.35278320312 -245.760345458984 2800.95288085938
"364" -1961.42468261719 -12647.25 5683.0478515625
"365" 15195.423828125 -149.298324584961 8608.0234375
"366" -1639.83752441406 388.052124023438 7577.21630859375
"367" -1797.60400390625 -6057.29736328125 4708.13623046875
"368" 1505.33618164062 1844.02368164062 6052.798828125
"369" -266.455169677734 -3937.158203125 2689.22436523438
"370" -968.19970703125 -6065.24267578125 5924.93359375
"371" 801.661254882812 6382.40771484375 2003.49755859375
"372" 1791.41845703125 2763.0947265625 2410.64794921875
"373" -603.617309570312 2973.01782226562 7489.1953125
"374" 12703.4970703125 -458.643371582031 8578.6943359375
"375" 1536.45275878906 3108.90356445312 2689.22509765625
"376" -828.165466308594 1330.38342285156 7798.47705078125
"377" 1877.44653320312 -1923.81372070312 4056.85009765625
"378" 22.3036499023438 -3212.7890625 7667.67431640625
"379" -1912.75305175781 4614.5859375 3071.09033203125
"380" 1872.23669433594 4035.25244140625 4618.6748046875
"381" 496.339691162109 3773.73559570312 2689.22509765625
"382" 1789.53259277344 3449.62377929688 2689.22534179688
"383" 1905.47241210938 -543.981872558594 2892.265625
"384" -68.0356140136719 -9672.2158203125 3498.8564453125
"385" -2026.94091796875 -192.879409790039 7209.236328125
"386" 374.639129638672 -6400.61474609375 6983.41845703125
"387" -790.435852050781 4008.38037109375 2689.22534179688
"388" 3604.52197265625 -13030.1650390625 5678.869140625
"389" -1652.3056640625 4243.55517578125 5439.521484375
"390" 3729.50048828125 -13695.482421875 3798.81787109375
"391" -1796.89477539062 321.667907714844 4239.0009765625
"392" -1627.30053710938 2094.28955078125 7515.40478515625
"393" -687.954772949219 10.7543697357178 11522.3095703125
"394" 1873.98303222656 1086.81494140625 2645.75805664062
"395" -1133.25268554688 -2872.42602539062 7510.95703125
"396" 1845.28466796875 -610.266540527344 2934.185546875
"397" 2143.91625976562 4294.66796875 11499.0986328125
"398" -329.994934082031 -86.5226364135742 11385.548828125
"399" -392.949462890625 -13417.830078125 5551.18603515625
"400" -1867.51293945312 -893.897827148438 7075.21923828125
"401" -1123.94873046875 -6856.3544921875 2765.1220703125
"402" -763.906921386719 3771.681640625 7438.728515625
"403" -635.425170898438 -12846.9931640625 5654.3828125
"404" -333.998718261719 -6217.07373046875 6283.21435546875
"405" -3639.251953125 -12523.9921875 4116.96142578125
"406" 2774.29858398438 5037.560546875 11486.736328125
"407" 6814.296875 -484.32958984375 8576.9541015625
"408" -1257.51635742188 11.2119255065918 6363.1591796875
"409" -1270.60424804688 -9075.9296875 5342.5888671875
"410" -182.357345581055 -267.206451416016 6856.197265625
"411" -15161.0439453125 -115.879974365234 11476.357421875
"412" 3727.61376953125 -2917.29809570312 198.746383666992
"413" -1033.42846679688 -1202.66723632812 1958.49169921875
"414" 1621.95349121094 -7278.51025390625 4217.1669921875
"415" 520.074279785156 -358.144134521484 9505.068359375
"416" -1566.01538085938 1024.0791015625 2122.26123046875
"417" -1876.33361816406 4365.138671875 4174.28173828125
"418" 13227.134765625 -118.888664245605 8606.01171875
"419" 381.674896240234 6990.06884765625 3483.97265625
"420" -1602.1767578125 -11565.12109375 5618.6015625
"421" -1749.70227050781 -4441.185546875 2689.22436523438
"422" -158.556869506836 -44.0010528564453 7008.8310546875
"423" -1621.56872558594 -302.089202880859 5369.00390625
"424" 102.124740600586 -13479.623046875 6165.81494140625
"425" 1916.34790039062 4930.705078125 3633.271484375
"426" 4334.1015625 -6448.93603515625 11616.1015625
"427" -1252.7919921875 -7569.60009765625 5778.14892578125
"428" -1725.95568847656 -5361.53173828125 2334.22241210938
"429" 1881.52380371094 1297.91967773438 2709.146484375
"430" -548.080505371094 -3194.64697265625 1916.21337890625
"431" 940.850708007812 2144.96142578125 6435.78271484375
"432" 1273.37658691406 -2121.00708007812 11259.5830078125
"433" -1829.90393066406 5185.849609375 2756.40014648438
"434" -1860.81616210938 2141.66674804688 4060.64794921875
"435" -2910.09692382812 -3303.8857421875 8507.5126953125
"436" -826.8427734375 2170.73388671875 6506.685546875
"437" 1842.32836914062 -947.358215332031 2843.36352539062
"438" 2103.48364257812 -2320.26318359375 3642.240234375
"439" 7642.298828125 -786.814819335938 8444.3017578125
"440" -1827.61987304688 3077.93408203125 6645.966796875
"441" -1622.53234863281 -7825.27685546875 4863.1328125
"442" -1505.92456054688 -5618.396484375 5709.564453125
"443" 551.832885742188 56.7754211425781 8571.90234375
"444" 1049.37805175781 -101.564163208008 6746.04736328125
"445" 450.2626953125 710.333740234375 7800.685546875
"446" -1440.40197753906 2114.9287109375 5729.16259765625
"447" 239.72819519043 -6227.3916015625 6343.70703125
"448" 870.506225585938 4984.58837890625 2049.71850585938
"449" -14921.837890625 -18.78049659729 11648.6572265625
"450" 1841.56103515625 -3559.83764648438 3464.9921875
"451" -1050.85949707031 6592.09326171875 4545.75927734375
"452" 1575.47131347656 5550.8466796875 5439.26513671875
"453" 1141.14575195312 13.5375852584839 6787.0009765625
"454" 3470.61596679688 -2384.87084960938 1364.61096191406
"455" -40.3079071044922 -13441.140625 6164.26220703125
"456" -476.371368408203 -161.622863769531 9166.5439453125
"457" -869.43798828125 -167.388488769531 8090.0146484375
"458" -884.205383300781 -6930.017578125 5849.84521484375
"459" -8617.060546875 -604.913513183594 11504.8525390625
"460" 1545.93908691406 -7792.6181640625 4388.798828125
"461" -167.676940917969 -7328.55224609375 4363.318359375
"462" -1658.59448242188 3284.26147460938 5406.02978515625
"463" 6808.6650390625 -890.067810058594 8532.275390625
"464" -1591.20568847656 -2578.271484375 5459.3017578125
"465" -7294.62841796875 -10837.376953125 8472.384765625
"466" 6813.38037109375 13524.8623046875 11543.7373046875
"467" -1761.01245117188 4041.140625 2730.5009765625
"468" -4342.06005859375 -6168.10546875 8528.1513671875
"469" -357.71533203125 -1772.6669921875 5846.384765625
"470" -186.081253051758 -5417.81982421875 7326.4365234375
"471" -3574.96142578125 -11860.05078125 4697.45751953125
"472" 10036.40234375 -49.6887817382812 8419.8837890625
"473" 1910.82275390625 3520.74096679688 11485.4443359375
"474" -1820.33349609375 -3212.458984375 5048.5771484375
"475" 1466.80419921875 -7844.5068359375 4186.5419921875
"476" 6305.9130859375 11942.271484375 11516.84375
"477" 2866.91943359375 -3213.91357421875 11578.646484375
"478" -147.658294677734 3144.1279296875 5847.05126953125
"479" -1173.64770507812 -1851.19543457031 8385.9921875
"480" 1469.14025878906 253.846878051758 7796.2060546875
"481" 1823.86572265625 -3280.79565429688 2734.4052734375
"482" -1855.88415527344 3595.33081054688 4199.9892578125
"483" 379.504272460938 149.012893676758 11569.2109375
"484" 1518.03283691406 -938.589111328125 5586.60888671875
"485" 1732.66284179688 -2560.17846679688 5128.1171875
"486" -2078.83032226562 4628.09814453125 8442.8671875
"487" -1620.36486816406 3567.70336914062 2182.5869140625
"488" -3591.03295898438 -12590.169921875 5631.0859375
"489" 6913.91357421875 13506.501953125 11590.7314453125
"490" -1869.35900878906 1138.81640625 2599.75415039062
"491" -837.015075683594 -101.281211853027 11787.1865234375
"492" 5363.83251953125 9393.765625 11669.40234375
"493" 2761.92431640625 -12789.404296875 5656.58984375
"494" 2041.37585449219 -508.190734863281 3505.4375
"495" 1713.77685546875 610.711547851562 2281.86694335938
"496" -6725.177734375 -910.08154296875 11526.29296875
"497" -3414.79345703125 -11220.447265625 5026.029296875
"498" -6220.07373046875 -11341.3544921875 8484.5703125
"499" -585.196411132812 -10864.380859375 4644.2841796875
"500" -1299.05529785156 -1147.66625976562 5829.50439453125
"501" 3801.33349609375 -2444.11010742188 2161.48291015625
"502" -7508.0283203125 -927.10595703125 11601.650390625
"503" 497.008544921875 -4010.12719726562 2689.22412109375
"504" -1798.44702148438 -651.780639648438 4721.64599609375
"505" 835.498046875 1541.42370605469 6128.37841796875
"506" -3459.15844726562 -11017.69140625 5157.650390625
"507" 1898.81640625 -4793.748046875 3186.90600585938
"508" 2631.95068359375 -4545.4814453125 11674.1533203125
"509" -628.793090820312 4284.5947265625 1955.46960449219
"510" -1913.10815429688 6077.970703125 4109.94287109375
